CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
3994,1,Male,43,No,No,No,3,United States,California,Los Angeles,92061,"36.93, -120.93",36.93,-120.93,Q3,No,0,67,Offer E,No,9,Yes,No,790,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,80.68,1088.49,5.5,23.76,15.89,1,Satisfied,Joined,No,1,75,31-40,2945,3500-4000,Attitude,Service dissatisfaction
3995,1,Male,27,No,No,No,4,United States,California,San Francisco,92003,"37.94, -121.94",37.94,-121.94,Q3,No,2,1,Offer C,Yes,15,No,No,847,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,61.9,2062.19,18.63,11.14,15.33,5,Very Satisfied,Churned,Yes,0,36,41-50,2174,4000-4500,Price,Competitor offered higher download speeds
3996,1,Male,78,No,No,Yes,3,United States,California,San Diego,92021,"33.95, -117.95",33.95,-117.95,Q3,No,4,30,Offer C,No,9,No,No,221,No,Yes,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Mailed Check,134.45,6685.99,3.92,14.64,26.96,4,Satisfied,Churned,Yes,1,27,51-60,2399,4500-5000,Other,Competitor offered higher download speeds
3997,1,Male,35,No,Yes,No,4,United States,California,San Francisco,92020,"34.96, -118.96",34.96,-118.96,Q3,Yes,4,20,Offer C,No,2,No,DSL,844,No,No,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Credit Card,137.66,6250.11,3.71,13.35,26.69,2,Very Unsatisfied,Joined,Yes,0,5,61-70,3015,5000-5500,Other,Don't know
3998,1,Female,67,No,No,Yes,1,United States,California,San Diego,92071,"35.97, -119.97",35.97,-119.97,Q3,No,2,16,Offer E,Yes,26,Yes,No,531,Yes,No,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,129.35,2990.81,9.51,23.06,19.63,5,Very Satisfied,Joined,No,1,15,71-80,5695,5500-6000,Attitude,Moved
3999,1,Male,35,No,Yes,Yes,0,United States,California,San Diego,92054,"36.98, -120.98",36.98,-120.98,Q3,No,0,2,Offer E,No,0,Yes,Fiber Optic,187,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,125.36,5886.79,11.42,25.51,37.27,4,Unsatisfied,Joined,Yes,1,58,81-90,4195,6000-6500,Attitude,Competitor had better devices
4000,1,Female,51,Yes,No,No,0,United States,California,San Diego,92011,"37.99, -121.99",37.99,-121.99,Q3,No,2,36,Offer C,No,5,No,No,529,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,104.96,7021.91,7.21,6.53,2.13,3,Very Unsatisfied,Joined,Yes,0,74,91-100,2822,6500-7000,Attitude,Competitor offered more data
4001,1,Male,40,No,No,No,1,United States,California,San Diego,92080,"33.0, -117.0",33.0,-117.0,Q3,No,0,45,Offer B,Yes,10,Yes,No,566,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,65.51,2793.9,10.75,17.01,20.09,3,Unsatisfied,Stayed,Yes,0,89,1-10,6456,2000-2500,Attitude,Product dissatisfaction
4002,1,Male,63,No,No,No,4,United States,California,San Francisco,92012,"34.1, -118.1",34.01,-118.01,Q3,No,4,32,Offer B,Yes,44,No,No,207,Yes,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Bank Withdrawal,56.09,2924.43,11.11,6.85,35.02,1,Neutral,Churned,No,0,46,11-20,6528,2500-3000,Competitor,Competitor had better devices
4003,1,Female,45,No,Yes,No,2,United States,California,San Diego,92015,"35.2, -119.2",35.02,-119.02,Q3,Yes,2,18,Offer E,Yes,47,No,Cable,289,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,68.45,4229.32,6.58,2.98,29.25,1,Very Satisfied,Joined,No,0,80,21-30,3353,3000-3500,Other,Service dissatisfaction
4004,1,Female,61,Yes,No,No,0,United States,California,San Diego,92032,"36.3, -120.3",36.03,-120.03,Q3,No,0,33,Offer A,Yes,46,Yes,DSL,303,Yes,No,Yes,Yes,Yes,No,Yes,No,One Year,No,Credit Card,63.77,7866.5,2.21,27.94,49.88,5,Neutral,Churned,No,0,45,31-40,6870,3500-4000,Competitor,Competitor had better devices
4005,1,Male,53,No,Yes,Yes,1,United States,California,San Diego,92097,"37.4, -121.4",37.04,-121.04,Q3,No,0,35,Offer E,Yes,43,No,No,364,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,103.22,734.72,19.62,17.3,16.62,2,Very Satisfied,Joined,Yes,1,9,41-50,4287,4000-4500,Attitude,Competitor offered higher download speeds
4006,1,Female,38,No,No,Yes,1,United States,California,San Francisco,92077,"33.5, -117.5",33.05,-117.05,Q3,Yes,4,57,Offer D,Yes,29,No,No,996,Yes,Yes,Yes,Yes,No,Yes,No,No,One Year,Yes,Credit Card,141.39,2266.31,11.89,9.16,28.05,1,Satisfied,Churned,No,1,14,51-60,4302,4500-5000,Competitor,Service dissatisfaction
4007,1,Female,33,Yes,No,No,2,United States,California,San Francisco,92089,"34.6, -118.6",34.06,-118.06,Q3,Yes,4,36,Offer D,Yes,26,Yes,No,410,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,64.32,6238.29,12.48,17.8,20.85,1,Unsatisfied,Churned,Yes,1,79,61-70,4161,5000-5500,Other,Product dissatisfaction
4008,1,Male,20,No,No,Yes,0,United States,California,San Francisco,92042,"35.7, -119.7",35.07,-119.07,Q3,No,3,53,Offer B,No,17,Yes,No,771,Yes,No,Yes,Yes,No,No,Yes,Yes,Two Year,Yes,Credit Card,139.01,5926.38,0.33,26.3,17.52,3,Very Satisfied,Joined,Yes,1,59,71-80,6048,5500-6000,Attitude,Moved
4009,1,Male,55,No,No,No,3,United States,California,San Francisco,92053,"36.8, -120.8",36.08,-120.08,Q3,No,4,14,Offer B,Yes,46,No,No,845,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,125.48,7671.11,10.26,14.01,43.12,1,Satisfied,Churned,No,0,71,81-90,3009,6000-6500,Dissatisfaction,Competitor made better offer
4010,1,Female,29,No,Yes,No,4,United States,California,San Francisco,92068,"37.9, -121.9",37.09,-121.09,Q3,Yes,1,51,Offer A,Yes,29,No,DSL,965,Yes,No,No,Yes,No,No,Yes,Yes,One Year,No,Credit Card,104.91,6677.03,14.95,12.14,47.16,3,Very Unsatisfied,Churned,Yes,1,41,91-100,4275,6500-7000,Other,Competitor offered more data
4011,1,Female,68,No,Yes,No,2,United States,California,San Francisco,92039,"33.10, -117.10",33.1,-117.1,Q3,Yes,3,31,None,No,15,No,Fiber Optic,581,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,148.98,2227.58,16.43,14.72,27.33,4,Very Unsatisfied,Churned,Yes,0,86,1-10,5018,2000-2500,Price,Moved
4012,1,Female,31,No,Yes,No,2,United States,California,San Francisco,92070,"34.11, -118.11",34.11,-118.11,Q3,No,0,45,Offer B,No,43,Yes,Cable,452,Yes,Yes,Yes,Yes,No,No,No,No,One Year,No,Mailed Check,131.16,6364.82,7.47,16.3,12.93,1,Satisfied,Churned,Yes,1,18,11-20,4722,2500-3000,Price,Moved
4013,1,Male,75,No,No,Yes,0,United States,California,San Francisco,92064,"35.12, -119.12",35.12,-119.12,Q3,No,4,60,None,No,37,Yes,No,467,Yes,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,98.63,5691.51,9.67,4.08,13.66,1,Satisfied,Joined,Yes,1,43,21-30,4727,3000-3500,Other,Price too high
4014,1,Male,65,No,Yes,Yes,0,United States,California,San Francisco,92046,"36.13, -120.13",36.13,-120.13,Q3,No,3,29,Offer A,No,6,No,Cable,346,Yes,No,No,No,Yes,Yes,No,No,Two Year,Yes,Mailed Check,92.59,1481.03,19.53,29.97,32.44,5,Unsatisfied,Churned,No,0,42,31-40,4816,3500-4000,Attitude,Competitor offered more data
4015,1,Female,74,No,No,No,2,United States,California,San Diego,92030,"37.14, -121.14",37.14,-121.14,Q3,Yes,2,31,None,Yes,33,Yes,Cable,260,No,Yes,No,No,No,No,Yes,Yes,One Year,No,Mailed Check,133.97,6915.61,18.36,27.66,45.57,5,Neutral,Joined,No,1,2,41-50,5125,4000-4500,Attitude,Competitor offered higher download speeds
4016,1,Male,19,No,No,Yes,2,United States,California,San Francisco,92030,"33.15, -117.15",33.15,-117.15,Q3,No,1,11,Offer D,Yes,10,Yes,Cable,918,No,No,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,138.61,2517.37,10.34,12.1,11.6,5,Very Satisfied,Joined,Yes,1,72,51-60,2652,4500-5000,Other,Competitor had better devices
4017,1,Female,26,Yes,Yes,No,4,United States,California,San Diego,92004,"34.16, -118.16",34.16,-118.16,Q3,No,1,69,Offer C,No,35,Yes,No,741,Yes,Yes,No,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,116.46,5467.21,6.86,21.23,46.44,4,Very Satisfied,Joined,No,0,63,61-70,6522,5000-5500,Price,Competitor made better offer
4018,1,Male,33,Yes,No,No,3,United States,California,Los Angeles,92061,"35.17, -119.17",35.17,-119.17,Q3,Yes,3,46,None,Yes,3,No,Cable,612,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.91,384.76,3.17,23.46,25.7,4,Unsatisfied,Joined,No,1,37,71-80,6216,5500-6000,Price,Price too high
4019,1,Female,35,No,No,Yes,3,United States,California,Los Angeles,92054,"36.18, -120.18",36.18,-120.18,Q3,No,1,22,Offer C,Yes,16,No,Cable,584,No,No,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,60.7,7479.69,18.34,26.08,13.79,3,Unsatisfied,Joined,No,1,38,81-90,6316,6000-6500,Competitor,Attitude of support person
4020,1,Male,18,Yes,Yes,Yes,0,United States,California,San Francisco,92000,"37.19, -121.19",37.19,-121.19,Q3,Yes,1,56,Offer E,No,17,Yes,Cable,96,Yes,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Bank Withdrawal,80.95,4253.61,7.29,16.95,29.84,2,Satisfied,Stayed,No,1,35,91-100,2352,6500-7000,Attitude,Attitude of support person
4021,1,Male,62,No,Yes,Yes,0,United States,California,Los Angeles,92081,"33.20, -117.20",33.2,-117.2,Q3,No,0,26,Offer C,No,23,No,Cable,726,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Mailed Check,51.48,7119.51,11.13,17.01,26.15,1,Neutral,Stayed,No,0,64,1-10,5031,2000-2500,Other,Competitor had better devices
4022,1,Male,76,Yes,No,No,4,United States,California,San Diego,92049,"34.21, -118.21",34.21,-118.21,Q3,No,2,66,Offer B,No,43,Yes,No,278,Yes,Yes,No,No,No,Yes,No,No,One Year,No,Credit Card,123.4,4205.64,16.81,16.85,19.06,4,Very Satisfied,Churned,Yes,1,70,11-20,2917,2500-3000,Other,Moved
4023,1,Male,78,No,No,No,3,United States,California,San Diego,92022,"35.22, -119.22",35.22,-119.22,Q3,Yes,3,66,Offer D,No,13,No,Fiber Optic,720,Yes,No,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,76.11,2995.97,17.03,9.65,25.43,1,Satisfied,Joined,No,1,83,21-30,3529,3000-3500,Competitor,Moved
4024,1,Female,47,Yes,Yes,Yes,4,United States,California,Los Angeles,92008,"36.23, -120.23",36.23,-120.23,Q3,Yes,2,46,Offer D,Yes,18,No,No,406,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Credit Card,147.69,4192.21,1.28,21.64,8.83,1,Neutral,Churned,Yes,1,82,31-40,6103,3500-4000,Attitude,Product dissatisfaction
4025,1,Female,31,No,Yes,Yes,1,United States,California,San Diego,92083,"37.24, -121.24",37.24,-121.24,Q3,Yes,2,39,Offer A,Yes,11,No,Cable,319,Yes,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Mailed Check,86.94,4884.56,9.33,21.08,15.68,3,Very Satisfied,Stayed,No,1,95,41-50,5170,4000-4500,Dissatisfaction,Don't know
4026,1,Male,58,No,Yes,Yes,3,United States,California,San Francisco,92017,"33.25, -117.25",33.25,-117.25,Q3,No,3,13,None,No,42,No,Cable,837,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,60.69,4542.74,15.87,27.5,0.65,3,Satisfied,Stayed,Yes,0,65,51-60,5393,4500-5000,Dissatisfaction,Competitor made better offer
4027,1,Male,19,Yes,Yes,No,3,United States,California,San Francisco,92008,"34.26, -118.26",34.26,-118.26,Q3,No,0,5,Offer D,Yes,12,Yes,Fiber Optic,73,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,129.82,1184.74,16.37,5.04,41.99,3,Very Unsatisfied,Joined,No,0,9,61-70,4975,5000-5500,Other,Product dissatisfaction
4028,1,Male,23,No,No,No,4,United States,California,Los Angeles,92053,"35.27, -119.27",35.27,-119.27,Q3,No,0,27,Offer A,No,27,Yes,No,454,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,99.66,3839.69,4.65,22.41,0.47,3,Very Unsatisfied,Stayed,Yes,1,57,71-80,3810,5500-6000,Dissatisfaction,Competitor offered higher download speeds
4029,1,Male,71,No,Yes,Yes,0,United States,California,Los Angeles,92023,"36.28, -120.28",36.28,-120.28,Q3,No,2,7,Offer B,No,37,Yes,Cable,235,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,112.7,1100.15,16.42,0.72,17.89,2,Very Unsatisfied,Joined,Yes,0,86,81-90,4156,6000-6500,Dissatisfaction,Competitor made better offer
4030,1,Female,46,No,Yes,Yes,4,United States,California,San Francisco,92062,"37.29, -121.29",37.29,-121.29,Q3,Yes,4,50,Offer D,Yes,37,No,Fiber Optic,342,Yes,Yes,Yes,No,Yes,No,No,No,Two Year,No,Bank Withdrawal,133.87,2316.31,16.57,2.3,33.61,1,Neutral,Churned,Yes,1,67,91-100,6054,6500-7000,Attitude,Product dissatisfaction
4031,1,Male,59,No,Yes,Yes,0,United States,California,San Diego,92034,"33.30, -117.30",33.3,-117.3,Q3,Yes,1,5,None,Yes,6,Yes,No,747,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,129.82,1665.27,11.62,22.28,39.12,2,Very Satisfied,Stayed,No,0,17,1-10,3527,2000-2500,Price,Don't know
4032,1,Male,66,No,No,No,0,United States,California,San Diego,92003,"34.31, -118.31",34.31,-118.31,Q3,Yes,4,41,None,Yes,30,No,DSL,348,Yes,No,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,126.11,3781.88,7.03,5.07,28.11,3,Satisfied,Joined,No,1,57,11-20,5862,2500-3000,Dissatisfaction,Attitude of support person
4033,1,Male,32,No,No,Yes,0,United States,California,San Francisco,92086,"35.32, -119.32",35.32,-119.32,Q3,No,0,45,Offer C,Yes,43,Yes,Cable,358,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.72,6039.8,9.28,2.58,23.94,4,Very Satisfied,Churned,No,1,8,21-30,4866,3000-3500,Dissatisfaction,Competitor offered higher download speeds
4034,1,Male,58,No,No,Yes,2,United States,California,San Diego,92042,"36.33, -120.33",36.33,-120.33,Q3,Yes,0,50,Offer A,Yes,37,Yes,No,435,No,No,No,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,109.36,4719.39,14.49,1.63,30.99,3,Unsatisfied,Churned,Yes,1,2,31-40,2163,3500-4000,Attitude,Service dissatisfaction
4035,1,Female,34,No,Yes,No,0,United States,California,Los Angeles,92049,"37.34, -121.34",37.34,-121.34,Q3,No,2,27,Offer A,Yes,42,Yes,DSL,817,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Mailed Check,60.82,2823.13,16.35,22.29,19.97,2,Very Satisfied,Stayed,No,1,18,41-50,3904,4000-4500,Dissatisfaction,Competitor had better devices
4036,1,Female,19,No,No,No,1,United States,California,San Francisco,92007,"33.35, -117.35",33.35,-117.35,Q3,Yes,1,35,Offer B,No,27,No,Fiber Optic,927,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,79.16,6462.23,9.63,8.64,25.16,4,Satisfied,Joined,Yes,1,70,51-60,2301,4500-5000,Dissatisfaction,Competitor offered more data
4037,1,Male,74,No,No,No,2,United States,California,Los Angeles,92091,"34.36, -118.36",34.36,-118.36,Q3,No,2,18,Offer A,Yes,47,No,Fiber Optic,886,Yes,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,53.36,4842.14,9.72,11.23,1.34,1,Unsatisfied,Churned,Yes,0,8,61-70,4254,5000-5500,Other,Competitor had better devices
4038,1,Female,19,No,No,Yes,0,United States,California,San Francisco,92015,"35.37, -119.37",35.37,-119.37,Q3,No,1,27,Offer C,Yes,6,No,Cable,237,No,No,No,No,Yes,No,Yes,No,Two Year,No,Bank Withdrawal,77.21,6334.5,4.16,20.04,5.72,2,Very Satisfied,Stayed,No,0,97,71-80,2631,5500-6000,Dissatisfaction,Price too high
4039,1,Male,59,No,Yes,No,3,United States,California,San Diego,92013,"36.38, -120.38",36.38,-120.38,Q3,No,1,62,Offer E,Yes,39,Yes,Cable,34,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,93.53,2156.94,0.05,2.19,1.85,5,Unsatisfied,Joined,Yes,0,9,81-90,4911,6000-6500,Other,Competitor made better offer
4040,1,Male,33,No,Yes,No,4,United States,California,San Francisco,92046,"37.39, -121.39",37.39,-121.39,Q3,No,0,60,Offer E,Yes,0,Yes,Cable,96,No,No,No,No,No,No,Yes,Yes,Two Year,Yes,Mailed Check,85.8,2435.09,15.89,10.26,6.03,1,Satisfied,Churned,Yes,0,34,91-100,5689,6500-7000,Competitor,Service dissatisfaction
4041,1,Male,70,No,No,Yes,0,United States,California,San Francisco,92079,"33.40, -117.40",33.4,-117.4,Q3,No,0,26,Offer A,Yes,30,No,No,350,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,77.25,4985.15,14.57,12.49,29.53,2,Satisfied,Joined,No,1,20,1-10,5264,2000-2500,Competitor,Moved
4042,1,Female,34,No,Yes,Yes,4,United States,California,San Francisco,92054,"34.41, -118.41",34.41,-118.41,Q3,Yes,1,5,Offer E,No,15,Yes,No,160,No,Yes,No,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,148.76,6644.64,8.19,2.29,48.36,1,Very Unsatisfied,Churned,No,1,34,11-20,4439,2500-3000,Attitude,Service dissatisfaction
4043,1,Female,34,No,No,No,3,United States,California,San Diego,92031,"35.42, -119.42",35.42,-119.42,Q3,Yes,0,4,None,Yes,19,No,Cable,964,No,No,No,No,Yes,No,Yes,No,Two Year,No,Mailed Check,70.94,4405.92,14.73,25.08,32.88,3,Satisfied,Churned,No,1,84,21-30,2862,3000-3500,Price,Moved
4044,1,Female,63,No,Yes,No,4,United States,California,San Diego,92092,"36.43, -120.43",36.43,-120.43,Q3,Yes,4,33,Offer E,No,31,Yes,Fiber Optic,605,Yes,No,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,57.35,1455.73,9.5,12.58,6.44,3,Very Unsatisfied,Churned,No,1,57,31-40,5707,3500-4000,Price,Price too high
4045,1,Male,31,Yes,Yes,No,2,United States,California,San Francisco,92010,"37.44, -121.44",37.44,-121.44,Q3,No,3,63,Offer E,Yes,20,Yes,Cable,682,No,No,No,Yes,No,No,No,No,One Year,No,Credit Card,121.43,3284.47,14.98,3.65,26.39,4,Very Satisfied,Churned,No,0,73,41-50,3415,4000-4500,Other,Product dissatisfaction
4046,1,Female,54,No,Yes,Yes,0,United States,California,Los Angeles,92041,"33.45, -117.45",33.45,-117.45,Q3,Yes,0,67,Offer D,No,48,Yes,No,769,No,No,Yes,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,119.27,4734.6,11.53,18.61,24.31,5,Satisfied,Churned,No,1,18,51-60,4238,4500-5000,Competitor,Competitor offered more data
4047,1,Female,56,No,Yes,No,0,United States,California,Los Angeles,92004,"34.46, -118.46",34.46,-118.46,Q3,Yes,1,12,Offer D,Yes,1,Yes,Fiber Optic,90,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,74.23,384.0,13.29,12.99,38.66,3,Very Satisfied,Joined,Yes,0,76,61-70,6032,5000-5500,Attitude,Price too high
4048,1,Male,42,Yes,Yes,Yes,0,United States,California,San Francisco,92088,"35.47, -119.47",35.47,-119.47,Q3,No,2,18,Offer C,Yes,30,Yes,Cable,1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,143.29,6013.54,14.56,4.57,7.06,4,Very Satisfied,Churned,No,0,27,71-80,6415,5500-6000,Other,Product dissatisfaction
4049,1,Female,60,No,Yes,No,2,United States,California,San Diego,92091,"36.48, -120.48",36.48,-120.48,Q3,No,3,34,None,No,38,Yes,Cable,993,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,73.53,3723.07,7.44,17.24,49.97,1,Satisfied,Stayed,Yes,0,70,81-90,4549,6000-6500,Other,Price too high
4050,1,Female,75,Yes,Yes,No,3,United States,California,San Diego,92057,"37.49, -121.49",37.49,-121.49,Q3,Yes,1,18,Offer A,No,48,No,No,990,No,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,108.95,853.89,2.49,7.92,37.3,3,Very Unsatisfied,Churned,Yes,1,22,91-100,6342,6500-7000,Other,Competitor offered more data
4051,1,Male,32,No,No,No,2,United States,California,San Francisco,92055,"33.50, -117.50",33.5,-117.5,Q3,No,0,58,Offer E,No,9,Yes,DSL,596,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,90.49,7132.84,9.98,25.99,42.7,5,Very Satisfied,Stayed,Yes,1,85,1-10,5431,2000-2500,Price,Competitor had better devices
4052,1,Female,23,No,No,Yes,0,United States,California,San Diego,92028,"34.51, -118.51",34.51,-118.51,Q3,No,4,59,Offer D,No,47,Yes,Fiber Optic,633,Yes,Yes,No,No,No,No,No,No,One Year,Yes,Mailed Check,78.9,7983.54,10.9,19.13,40.96,1,Neutral,Stayed,Yes,1,97,11-20,4974,2500-3000,Price,Moved
4053,1,Male,31,No,No,Yes,1,United States,California,San Diego,92019,"35.52, -119.52",35.52,-119.52,Q3,No,0,8,Offer E,No,44,No,No,468,Yes,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,119.76,6594.27,11.38,12.29,21.79,4,Unsatisfied,Churned,Yes,1,61,21-30,6388,3000-3500,Attitude,Moved
4054,1,Female,55,Yes,Yes,Yes,1,United States,California,San Francisco,92095,"36.53, -120.53",36.53,-120.53,Q3,No,3,66,Offer A,No,42,No,Cable,351,No,No,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,129.97,6794.31,16.69,24.11,45.83,1,Satisfied,Churned,Yes,1,84,31-40,3999,3500-4000,Other,Competitor offered more data
4055,1,Male,35,No,Yes,Yes,3,United States,California,San Diego,92024,"37.54, -121.54",37.54,-121.54,Q3,Yes,3,59,None,Yes,23,No,Fiber Optic,975,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,50.19,4570.09,13.81,23.48,49.82,1,Unsatisfied,Joined,No,1,30,41-50,2968,4000-4500,Price,Moved
4056,1,Female,46,Yes,No,No,3,United States,California,Los Angeles,92071,"33.55, -117.55",33.55,-117.55,Q3,Yes,0,51,Offer C,No,1,Yes,No,564,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,82.23,3681.52,14.34,8.63,31.53,5,Very Satisfied,Churned,No,0,7,51-60,6450,4500-5000,Other,Moved
4057,1,Female,47,No,Yes,No,1,United States,California,Los Angeles,92006,"34.56, -118.56",34.56,-118.56,Q3,No,4,42,Offer C,Yes,3,Yes,DSL,122,Yes,No,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Credit Card,80.13,2873.75,3.69,6.56,49.91,3,Very Satisfied,Stayed,No,0,66,61-70,3380,5000-5500,Attitude,Product dissatisfaction
4058,1,Male,78,No,Yes,No,2,United States,California,San Diego,92049,"35.57, -119.57",35.57,-119.57,Q3,No,3,69,Offer E,Yes,5,No,No,186,No,No,No,No,Yes,No,No,No,One Year,No,Mailed Check,77.46,3090.92,19.02,24.94,5.05,2,Neutral,Stayed,Yes,0,37,71-80,5181,5500-6000,Price,Competitor made better offer
4059,1,Female,74,No,Yes,No,2,United States,California,San Francisco,92093,"36.58, -120.58",36.58,-120.58,Q3,No,0,18,Offer C,Yes,12,Yes,No,777,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,51.84,7759.02,10.8,22.84,11.92,1,Satisfied,Joined,Yes,0,70,81-90,3742,6000-6500,Attitude,Don't know
4060,1,Female,18,Yes,No,No,1,United States,California,San Diego,92022,"37.59, -121.59",37.59,-121.59,Q3,Yes,4,20,Offer A,No,22,Yes,No,55,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,131.28,3475.17,7.12,7.36,1.06,2,Very Satisfied,Joined,No,0,80,91-100,4819,6500-7000,Dissatisfaction,Competitor had better devices
4061,1,Female,72,No,No,No,4,United States,California,San Diego,92006,"33.60, -117.60",33.6,-117.6,Q3,No,2,23,Offer C,No,46,Yes,Fiber Optic,963,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Mailed Check,117.23,226.98,2.39,3.11,24.72,3,Unsatisfied,Stayed,Yes,1,97,1-10,3436,2000-2500,Attitude,Price too high
4062,1,Female,29,No,No,Yes,0,United States,California,San Diego,92026,"34.61, -118.61",34.61,-118.61,Q3,No,3,40,Offer B,No,9,Yes,Cable,623,Yes,No,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,104.59,4717.43,13.89,18.21,45.32,2,Satisfied,Joined,No,1,37,11-20,6606,2500-3000,Dissatisfaction,Price too high
4063,1,Male,69,Yes,Yes,Yes,2,United States,California,San Francisco,92016,"35.62, -119.62",35.62,-119.62,Q3,Yes,1,9,Offer B,Yes,17,Yes,DSL,444,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91.98,5592.62,1.05,11.84,40.22,1,Satisfied,Stayed,No,1,26,21-30,6444,3000-3500,Dissatisfaction,Don't know
4064,1,Male,73,No,No,No,2,United States,California,Los Angeles,92013,"36.63, -120.63",36.63,-120.63,Q3,No,0,61,Offer A,Yes,19,Yes,No,150,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,102.68,5014.18,7.32,25.36,17.24,1,Very Unsatisfied,Churned,No,0,88,31-40,3184,3500-4000,Competitor,Competitor made better offer
